A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8
-0.075301007,-0.05078007,-0.004166238,-0.012672304,-0.013041197,0.002123576,-0.010729487,0.001539714,-0.675529771,0.048712371,-0.077182452,-0.021006097,0.004307939,-0.014059284,0.004544068,-0.001658715,1.148334188,0.040313821,0.052063017,0.022148967,0.000401178,0.005577653,0.000112177,0.00170717,-0.163263292,0.025356815,-0.050141546,0.023190903,-0.021032926,0.012992225,-0.00212667,0.00349797
-0.039623054,-0.026360877,-0.018793136,-0.014044839,-0.005051513,0.00280561,-0.009144443,0.008808119,-0.650825551,0.022699319,-0.074768759,-0.016755838,-0.010125472,-0.011864984,0.004379128,-0.001398769,1.182407222,0.019011568,0.068818049,0.008822926,0.007492679,-0.001460005,0.001860785,-0.002875981,-0.141129864,0.013472986,-0.043708605,0.018028086,-0.020658218,0.012720087,-0.006611368,0.004274203
-0.055442296,-0.062844407,-0.011263732,-0.014237082,-0.014216866,-0.000289407,-0.004201989,0.009021429,-0.671522398,-0.003930741,-0.052730173,-0.036320527,0.002259767,-0.006215795,0.0052299,-2.76E-05,1.183292271,0.018174187,0.056337711,0.004321202,0.002347382,-0.001483216,0.000599998,0.003572254,-0.206362332,0.029201012,-0.060107553,0.032427866,-0.024363372,0.024405168,-0.005028308,0.010885401
-0.01390822,-0.01532741,0.02029699,0.015211198,-0.012107869,0.005844935,0.002548049,-0.001817236,-0.755371281,0.002192954,-0.031258741,-0.022978334,-0.012863202,0.006784716,-0.004348047,0.004724755,1.108558297,0.008034985,0.068380439,-0.011085078,0.018290479,-0.010609652,0.003134305,-0.000626987,-0.007273864,0.022472009,-0.017599606,0.007646957,-0.008489495,-0.004693731,-0.001942168,-0.003151371
-0.013253123,-0.038818383,0.029821147,0.011780974,-0.013468306,0.006298686,-0.00827853,-0.0015206,-0.727096358,0.005154744,-0.048500588,-0.024007831,-0.001829287,0.005760778,-0.007824411,0.002100154,1.123020324,0.013765607,0.067300596,-0.004529021,0.018186622,-0.008162535,0.005759551,-0.00109387,-0.011850627,0.028767063,-0.023684865,0.019414292,-0.013832884,0.005688937,-0.000744373,0.001887481
-0.052226471,-0.049728209,-0.008491938,-0.000239924,-0.003151607,0.006293094,0.003226826,0.002360881,-0.769891133,-0.000506992,-0.030154155,-0.018471544,-0.0079978,-0.00220282,-0.003630493,0.001643119,1.125756531,0.005041028,0.061745901,-0.002386015,0.015031797,-0.004984181,0.003775606,-0.001263836,-0.078114362,0.026315414,-0.016919396,0.02362822,-0.006666943,0.011520091,-0.004309435,0.005781241
-0.052560249,-0.047573609,0.012794022,0.009221169,-0.011846987,0.011986682,-0.004170775,-0.00165454,-0.747578374,-0.022806226,-0.040378349,-0.022004896,-0.00378144,0.00569323,-0.007064121,0.00616138,1.124253247,0.00515221,0.063580511,-0.014598504,0.017412917,-0.012266931,0.002434834,-0.000897129,-0.052231184,0.033679401,-0.027359093,0.025741165,-0.011660054,0.005841081,-0.000900299,0.001927725
-0.082259119,-0.056642622,0.010969627,0.007802538,-0.015378746,0.009512377,-0.002614205,-4.25E-05,-0.791022849,-0.007545079,-0.037906175,-0.026180285,-0.004135122,0.004450339,-0.001982662,0.002725099,1.11484952,0.013258627,0.049579033,-0.004857275,0.006013371,-0.006463368,-0.00290544,0.002439641,-0.125136494,0.038907532,-0.04127623,0.028453161,-0.016632435,0.009705181,-0.001127885,0.003007637
-0.031704931,-0.048633669,0.000513667,-0.006107472,-0.008589426,0.008255597,-0.007175462,0.002090239,-0.719994623,-0.016746708,-0.07652952,-0.013103016,0.003820496,-0.004621332,0.011611911,-0.003786319,1.142836636,0.004547585,0.043763575,-0.000161205,-0.005179354,-0.002843753,-0.001849217,-0.002383395,-0.135180786,0.019451258,-0.040723133,0.025364323,-0.017117723,0.018030203,-0.004441136,0.008681565
-0.003615784,-0.041807506,-0.00089147,0.007550576,-0.003955523,0.009428013,-0.000988419,-0.0006392,-0.67470002,-0.016137284,-0.046578957,-0.02209981,-0.011744861,0.00584351,-0.007586991,0.001539692,1.159827985,-0.000298156,0.081694968,-0.012338289,0.021464248,-0.010730518,0.004908772,-0.00434654,-0.027259111,0.0198004,-0.014460519,0.015796731,-0.006055876,0.003732231,-0.002258896,0.001024053
-0.095556549,-0.060707558,0.004406933,0.001999376,-0.010939153,0.015355237,-0.006581503,0.003023081,-0.784816529,0.001882173,-0.041122066,-0.027396038,0.006574757,-0.001517703,0.000763795,0.00285308,1.107599892,0.022595233,0.043402927,0.002571153,0.009176305,-0.004755765,0.004346745,0.001971598,-0.11947278,0.042385012,-0.03901316,0.037054548,-0.017028871,0.014068476,-0.001229206,0.001640616
-0.045211494,-0.049888318,0.016832266,0.005359827,-0.001212442,0.007751809,-0.004208148,0.002673941,-0.67701968,0.006860643,-0.054289348,-0.028654182,-0.002031128,-0.001822124,-0.006696498,0.002736166,1.135851054,0.013799612,0.073707652,-0.001301798,0.017848383,-0.006899481,0.00528889,-0.00280286,-0.042228291,0.024337152,-0.021815958,0.020475355,-0.016196837,0.008766538,-0.007646832,0.003057522
0.044842592,-0.024676642,0.007222041,0.017420618,0.003707778,-0.002642963,-0.001098963,0.002296507,-0.830063859,-0.013387594,-0.043262499,-0.004711298,-0.012510066,0.004240186,0.005123144,-0.001417109,1.140839543,-0.007618134,0.054061126,-0.01128464,0.004619419,-0.005302894,0.00015244,-0.003986972,0.060080734,0.015447033,0.004258249,0.001708944,-0.000454422,-0.003152937,-0.001870682,-0.002519671
0.045868772,-0.057677588,0.008927034,0.035750876,-0.007493359,-0.001198027,0.003114196,-0.002739777,-0.731583505,-0.06466756,-0.060677924,-0.008772748,-0.00376803,0.018414163,-0.00487275,-0.002718734,1.179592046,-0.016569327,0.075944527,-0.031520857,0.019682533,-0.012186043,0.001835776,-0.002419295,0.047396128,0.031584029,-0.011418087,0.011739407,0.002435144,-0.005544058,-0.000768092,0.000627476
0.040186171,-0.012056531,0.014289682,0.019769321,-0.017154846,0.009713895,-0.003181966,-0.001711377,-0.8509774,-0.013793315,0.00250627,-0.03101999,-0.001275357,0.006728102,-0.010493324,-0.000359757,1.061271382,0.025396407,0.05075333,-0.019884552,0.02909206,-0.015870489,0.005230936,-0.00315884,0.024268654,0.041162472,-0.032115375,0.019396283,-0.008391471,-0.005632569,0.0026177,-0.001314524
-0.026888233,-0.047825813,0.01384203,0.029165517,-0.009681677,-0.000946587,0.000539941,-0.006814074,-0.695588126,-0.035105609,-0.049457877,-0.014448232,-0.008280999,0.012241184,-0.004744677,0.002111681,1.109045704,-0.006383933,0.071724567,-0.017542144,0.018517706,-0.010035046,0.002599003,-0.000349007,-0.020853507,0.025600277,-0.019791238,0.011508844,-0.00647628,-0.001548916,-0.001151999,0.002637351
-0.001537736,-0.043363785,0.017614803,0.014092937,-0.010833454,-0.000756202,-0.005325254,0.001270251,-0.814555833,-0.032407748,-0.0430965,-0.009362207,0.001341909,0.008928309,0.001698592,-0.001181422,1.144110682,-0.010349224,0.053994641,-0.014815389,0.012862403,-0.007028296,0.007230988,-0.000240459,-0.020561981,0.022488584,-0.021557972,0.01586342,-0.010501104,0.00714905,7.94E-05,0.005395371
-0.065854337,-0.055824613,0.005978747,0.013388939,-0.002754742,0.004256889,-0.008924446,-0.001647098,-0.766458643,0.001086178,-0.063196072,-0.011802963,0.003454848,-0.001502715,0.001384517,0.000136649,1.12036215,0.004071536,0.04770877,0.00276218,0.002590835,-0.002854242,-0.000467642,-0.000675296,-0.100868782,0.023549582,-0.028965417,0.020411896,-0.01436991,0.008638999,-0.003967365,0.00334742
0.014880027,-0.041519197,0.007515232,0.015034685,-0.013657607,-0.000681302,0.002588554,0.004602036,-0.845182553,-0.001186771,-0.022827302,-0.009105061,-0.010070934,0.000863368,0.004854157,-0.000824006,1.058306557,0.005542356,0.04116892,-0.003745606,0.004068299,-0.003965061,8.76E-05,-0.001067395,-0.027610922,0.03375792,-0.01936073,0.018036076,-0.005568346,0.006480908,0.000236164,0.003092013
0.023170892,-0.042597752,0.006435071,0.004015191,-0.01252666,0.018216509,-0.00556074,-0.000364797,-0.816624514,-0.009538156,-0.048256021,-0.012847595,-0.000762961,0.001356863,0.001521968,0.003269725,1.141859452,0.008676476,0.048299131,-0.005854114,0.008260877,-0.007844583,0.004318049,-0.001581091,-0.029539129,0.026546259,-0.022998949,0.025041839,-0.008671517,0.00498311,0.002451877,-0.002689518
0.030337384,-0.034769086,0.02420778,0.026397356,-0.021313456,0.00810117,-0.008332808,-0.001513518,-0.782808529,-0.006103099,-0.043895078,-0.018029699,-0.003543724,0.004908456,-0.00753738,0.00402414,1.106752125,0.019531393,0.053628439,-0.012081759,0.016500203,-0.011193433,-0.000598963,0.002086872,-0.009252897,0.04012209,-0.038118208,0.020642955,-0.014301883,-0.006504119,0.004255771,-0.005238499
-0.099525611,-0.054571703,0.00650911,0.007539233,-0.013782362,0.002900488,-0.004613871,-0.001517174,-0.722845545,-0.018435285,-0.049453014,-0.01073943,-0.005866878,0.000762756,-0.001971459,0.002771187,1.1078395,-0.002457877,0.050218858,-0.004495848,-0.001353499,-0.003534571,-0.007701942,0.001705276,-0.177703129,0.024847969,-0.044924405,0.021585185,-0.015821581,0.010494923,-0.000343902,0.00768038
-0.092189572,-0.058877815,-0.012156847,0.003127314,-0.005925699,0.00613704,-0.004237225,0.006367012,-0.744488492,0.021912826,-0.05233372,-0.023358136,-0.002545045,-0.004654909,-0.000687933,0.002495987,1.083437928,0.024373641,0.042619633,0.010014883,0.003546515,-0.002812972,0.00083251,0.000109145,-0.125997899,0.034449265,-0.031070538,0.029325767,-0.012381387,0.012627287,0.00176641,9.39E-05
-0.076629306,-0.056760967,-0.001328557,0.000842208,0.006958445,0.00735123,-0.004766225,0.004064286,-0.776747231,-0.008210351,-0.067605377,-0.004651947,0.004654453,0.001093522,0.001449523,0.000459534,1.137969906,-0.000537204,0.046378415,0.002671734,0.002835053,0.002556394,0.001100766,0.002768548,-0.085490458,0.023775889,-0.018170004,0.025507336,-0.010574555,0.013456609,-0.005951691,0.003716856
-0.090338136,-0.085507569,-0.016623924,0.001503307,-0.008780081,0.008578154,0.000148408,0.003478143,-0.763098706,0.005548921,-0.055942697,-0.019299299,0.007370663,-0.00327243,8.94E-06,-0.000623658,1.138082921,0.012836791,0.039997377,0.009231605,0.001500367,0.005859388,0.001759526,0.006423063,-0.185903761,0.039208044,-0.039971344,0.0381628,-0.009695724,0.018748622,0.00044192,0.004388572
-0.022131439,-0.061650915,0.017424038,0.024268124,-0.012825047,0.011814844,-0.001794427,-0.00414292,-0.753561401,0.030929652,-0.049424911,-0.026579667,-0.005935437,-0.003521047,-0.000997551,0.002850437,1.120334093,0.025454452,0.061898757,0.005702373,0.014749775,-0.005082681,0.003998168,-0.0003179,-0.037976648,0.040295036,-0.023880239,0.022282972,-0.012574826,0.001245845,-0.001058035,-0.001234211
-0.003318489,-0.052499965,0.011006794,0.032406206,-0.013172874,0.004595697,0.00043608,-0.006706047,-0.780149119,0.001508619,-0.053685134,-0.020324693,-0.00094572,0.008795728,-0.002499883,-0.000550813,1.128539256,0.009810199,0.059347312,-0.008335165,0.012639158,-0.006249499,0.002132639,-0.000368545,-0.024763002,0.032135915,-0.022073423,0.012444567,-0.006350288,-0.005117725,-0.000152567,-0.001921775
-0.040030884,-0.042628085,0.006460683,0.019574132,-0.027748667,0.006586301,-0.001896466,0.000763186,-0.744828991,-0.018974185,-0.01057462,-0.030668001,-0.009415907,0.008234938,-0.002308598,0.000608996,1.093848005,0.021660657,0.068827147,-0.013307008,0.023339901,-0.008543685,0.001950918,0.003905558,-0.096511778,0.052917276,-0.047900918,0.028957967,-0.012196406,0.005525574,0.002496125,0.006694207
0.013878181,-0.062877395,0.036792875,0.023661817,-0.002461607,0.004810787,-0.00303541,-0.001872076,-0.722523719,-0.023171622,-0.040700403,-0.006203703,-0.010613816,0.001242692,-0.006337598,0.004660247,1.08414287,-0.002686592,0.062418984,-0.011453205,0.015107173,-0.009962789,0.000805644,-0.00197391,0.038225297,0.034225779,-0.010966878,0.020929872,-0.013147709,0.000676626,-0.006189864,0.00049539
-0.050274763,-0.065365687,-0.000714915,-0.001133428,-0.017669519,0.012968042,2.23E-05,0.004678616,-0.787440809,-0.002506412,-0.038709896,-0.022155126,0.001626107,-0.009704745,-0.00071647,0.005743435,1.120269571,0.0243894,0.045447583,0.003065152,0.010662663,-0.007333703,0.002899351,0.002404992,-0.113577365,0.042424116,-0.044514495,0.042908122,-0.014502624,0.016052579,0.001441492,0.002627203
-0.034059115,-0.046336052,0.0029298,0.011447769,-0.006274103,0.007484025,-0.003816057,0.000754116,-0.829351038,-0.016277021,-0.03115874,-0.017630022,0.001803897,0.003726379,-0.001474403,0.000154314,1.078900927,0.001413218,0.038166498,-0.010534339,0.006302617,-0.008998181,0.000506903,-0.001895192,-0.078451028,0.030773448,-0.026473018,0.023686217,-0.011967244,0.006732665,-0.003175195,0.002024354
-0.062463957,-0.072340207,0.00956002,0.011074076,-0.006590905,0.008928866,-0.002858405,0.002858514,-0.790132302,-0.00787202,-0.052863968,-0.015086665,-0.001270302,-0.002961777,0.003387201,0.002654885,1.108887961,0.007844184,0.040098238,0.001112582,-0.000911873,-0.004093147,-0.002173152,-0.000409703,-0.099217412,0.035648105,-0.03150082,0.030014288,-0.01692079,0.011551218,-0.004904415,0.002418729
-0.044709499,-0.065271261,0.025357731,0.017094439,-0.005832152,0.011118989,-0.005477391,-0.000961015,-0.675083029,0.004849559,-0.0603741,-0.015209649,-0.006094631,0.002851648,-0.004395995,0.002522017,1.122333895,0.012342187,0.073146051,-0.000606532,0.019179536,-0.004097577,0.004428245,0.002359021,-0.013171661,0.033809997,-0.018590599,0.023669736,-0.011645998,0.004708657,-0.002013828,0.000884619
-0.068135143,-0.065849716,0.021180954,0.013649413,-0.006502213,0.008982736,-0.007974009,0.003574045,-0.746880555,-0.002983789,-0.04632914,-0.021064005,0.003469417,-0.002007172,0.003795041,0.00172945,1.075902969,0.016396364,0.046388285,0.003968896,0.007250845,-0.005266647,0.004429331,-0.000367019,-0.07155426,0.036910502,-0.030993449,0.028751585,-0.020957159,0.010109094,-0.005807372,0.001011513
-0.052214528,-0.03456533,0.001126537,0.011143988,-0.010841933,-0.002017863,-0.003158132,-0.001012584,-0.907683157,-0.010305169,-0.01144072,-0.011954977,-0.000197111,0.006384212,-0.005128,-0.001601077,1.085119081,0.003056242,0.035602232,-0.006566147,0.011733487,-0.001772349,0.000690693,0.003525964,-0.105915605,0.029589723,-0.029111499,0.017955136,-0.008362002,0.007143616,0.001573526,0.007848254
