A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8
0.052346247,-0.004313052,0.008364716,0.000220861,0.001191849,0.001992345,-0.001218962,0.000863997,-0.822245873,-0.007423985,-0.052705545,-0.005383981,-0.006448078,4.75E-05,-4.22E-05,0.001851339,1.130313937,-0.010289866,0.042220437,-0.012535129,-0.003461166,-0.011022336,-0.005784547,-0.006932764,0.067507674,0.001371913,0.007372561,6.15E-05,-0.000750521,-0.002834099,-0.001582791,-0.004461188
0.05607443,0.007624778,0.008502863,-0.001441131,0.001804621,-0.0019779,-0.000583612,-0.000190787,-0.867109406,-0.011547979,-0.045922528,-0.001189883,-0.003606495,0.000413183,0.000564419,-0.000479067,1.132772082,-0.012462926,0.035491857,-0.013162113,-0.003886594,-0.010161876,-0.005327073,-0.007786229,0.066790904,-0.005787315,0.006623351,-0.005731457,-0.00079568,-0.003051608,-0.001836125,-0.001946102
0.065132305,0.002545557,0.003572983,0.000842015,0.001128814,0.001779989,-0.0006662,-0.00054771,-0.89198071,-0.003699513,-0.039964842,-0.006225646,-0.006146698,0.002638347,0.002745957,0.001319467,1.104978622,-0.008972409,0.026039232,-0.011401774,-0.008895477,-0.008810787,-0.007759916,-0.003845199,0.07096972,-0.002927495,0.006203933,-0.004327962,-3.52E-05,-0.005908784,-0.001500205,-0.005348596
0.049141032,-0.001465391,0.004339493,0.000483038,0.002669474,-4.55E-05,0.000166307,0.000176575,-0.841509292,-0.01394743,-0.051446035,-0.002442218,-0.004824254,0.00156815,0.000931086,0.002098536,1.12086785,-0.01255885,0.038412402,-0.012570879,-0.003657222,-0.008364102,-0.004346977,-0.003972088,0.060617657,0.000191891,0.007521697,-0.001643182,9.38E-05,-0.002516745,-0.001815892,-0.00244638
0.048380705,-0.010520896,0.008406629,0.000234562,-6.58E-05,0.001791796,0.000373197,-0.000163668,-0.877213213,-0.006925473,-0.04949562,-0.007394061,-0.00367245,0.00282821,-0.001955208,0.002243439,1.175062879,-0.008094331,0.043364688,-0.012329965,0.000127135,-0.010048316,-0.003237374,-0.004897471,0.063500201,0.005281276,0.005979503,0.003994569,-0.00038729,-0.000206348,-0.001140622,-0.001728928
0.018780424,0.003667254,0.001830257,-0.000548149,0.000970981,0.000379101,0.00054944,-1.31E-05,-0.810861472,-0.007117329,-0.050412968,-0.005606517,-0.008276853,0.001042078,-0.001627267,0.002329021,1.129324462,-0.00972233,0.047668772,-0.011928513,-0.000212779,-0.010197477,-0.005415796,-0.006274359,0.017791621,-0.002091212,0.00152543,-0.002089894,-0.000645462,-0.001877668,-0.001398479,-0.00181285
0.006665995,0.006931948,-8.29E-05,-0.002713394,-0.000506113,0.000397778,-0.000851016,0.000628768,-0.954438271,-0.023719249,-0.03539951,0.002832443,0.001327755,0.006440518,0.002746144,0.000447051,1.114937453,-0.030837115,0.011542873,-0.02580871,-0.012182036,-0.012741523,-0.006715661,-0.005925996,-0.007401103,-0.003297606,-0.002807779,-0.001739844,-0.001121871,0.000110248,0.000329577,-0.00031661
-0.011015397,0.001990828,-0.00192213,-0.00026674,-0.000648791,0.000445181,0.000671772,-0.000384463,-0.89318347,-0.015690395,-0.042695201,-0.002724477,-0.001152808,0.006787262,0.001680016,0.000973355,1.0880851,-0.017777949,0.020515098,-0.017548152,-0.009358062,-0.008747909,-0.006212696,-0.002282303,-0.017031167,-0.000664315,-0.001162799,5.35E-05,0.00113258,0.0004709,0.001049788,0.0006389
-0.010741778,0.001656072,0.003240791,-0.000181932,-0.003296524,-0.000329159,-0.000358432,-0.000666744,-0.884049779,-0.001520578,-0.040032374,-0.009137453,-0.00515151,0.002219955,0.001072916,0.002484899,1.103722721,-0.005031094,0.030786927,-0.010272265,-0.00436659,-0.009424512,-0.004903175,-0.004084994,-0.012848097,-0.000259063,-0.003039273,0.000203773,-0.000346244,0.000873231,0.001677012,0.001233776
0.020059915,0.00203244,0.000515605,7.84E-05,1.16E-05,-0.001609136,-0.00049046,0.000284382,-0.867832024,-0.005708518,-0.052959916,-0.007255009,-0.005901677,0.002498637,0.004010791,0.003298799,1.142820242,-0.010139574,0.035257967,-0.012866111,-0.006977629,-0.010348975,-0.005689862,-0.004992808,0.012143705,-0.001766766,0.000215567,-0.001960942,-0.00061544,-0.001128645,-0.000717054,-0.000673845
-0.008886484,0.002607419,-0.00296483,-0.002774813,0.000600783,0.000187895,0.001788927,0.00074196,-0.910928346,-0.009856752,-0.048603338,-0.004716198,-0.002036899,0.00400209,0.004183501,0.001870416,1.138147719,-0.013020726,0.025955545,-0.014363259,-0.00899853,-0.009335881,-0.005161352,-0.003639284,-0.012710068,-0.0010732,0.000245578,0.00093166,0.001275919,0.002075245,-0.000156254,0.001206498
0.008410443,0.003158646,0.005848075,-0.002003948,-0.002740114,6.50E-05,-0.002258848,-2.66E-06,-0.953846173,-0.004829423,-0.039615567,-0.005953734,0.00160587,0.004789265,0.005034512,0.002675107,1.09031217,-0.017087564,0.000105018,-0.017601184,-0.019361884,-0.010648279,-0.008540259,-0.001828007,0.028590831,-0.000976737,0.004689246,0.000873713,0.002545072,0.001372755,0.004104074,0.00049076
0.021382782,0.001357233,0.001827659,0.000696604,-0.001644784,-0.000529763,0.000845483,-0.000909487,-0.935120771,0.001664416,-0.04837765,-0.00359077,-0.000952343,0.006640469,0.002943844,0.000183483,1.153287742,-0.012297585,0.017200212,-0.012940468,-0.016869113,-0.008269954,-0.012636927,-0.003971659,0.004994621,-0.000493286,-0.003801719,-0.001167896,-0.002384344,-0.00126243,-0.001781046,-0.000345611
0.023778935,0.007390422,-0.003180602,0.003068436,-0.000553246,-0.00237,-0.000369341,0.001491022,-0.844749714,-0.002214252,-0.069315694,-0.004999877,0.004937477,0.003129455,0.000528808,0.003164525,1.11350183,-0.010049632,0.023122455,-0.011474294,-0.01468896,-0.008198032,-0.00971587,-0.003520571,-0.005170539,-0.004777208,-0.002533117,-0.005586669,-0.000601598,-0.003741546,0.000476893,-0.0025139
0.017229521,-0.002756997,0.002658673,0.000208673,0.003212826,-0.001437681,-0.002969316,0.000387305,-0.849316274,-0.018502659,-0.053119882,-0.000128245,-0.000815153,0.004906626,0.001999135,0.002560074,1.105811519,-0.022743427,0.028145635,-0.020166598,-0.009916198,-0.012149319,-0.00728848,-0.005546315,0.033597711,0.001966773,0.006425368,0.000816857,0.00060744,0.001023866,0.000554681,0.000681463
0.020446069,0.002194871,0.002165538,-0.002107891,-0.001190057,2.84E-05,0.000106106,3.30E-05,-0.913926475,0.00082074,-0.048235577,-0.008704806,-0.000366582,0.006371559,0.002971731,0.001277783,1.109562267,-0.005200036,0.017065332,-0.00931239,-0.013307488,-0.006113368,-0.008042029,-0.000879314,0.004778804,-0.000561136,-0.003791788,0.000740188,-0.002498959,0.001215539,-0.001270449,0.000893454
0.073405333,0.013881721,0.007771961,-0.011490096,0.000846444,0.000271998,0.000715768,-0.000846678,-0.893732988,-0.01240356,-0.045447582,-0.00018242,0.003656172,0.00300922,0.001889626,0.001357838,1.095909649,-0.013784736,0.018444625,-0.010999762,-0.009795451,-0.006459415,-0.005138573,-0.002601074,0.119325667,-0.007064911,0.01788346,-0.002506938,0.003787568,0.001291969,0.000446731,0.000874165
0.066560894,-0.002813856,0.013565639,-0.006230408,0.003433461,-0.003505717,0.000720005,0.000389934,-0.864249744,-0.016824531,-0.031185709,-0.007137269,-5.64E-05,0.008028992,-0.00016803,0.002823813,1.075723597,-0.011701665,0.029622186,-0.016388518,0.000741081,-0.009396651,-0.000103722,-0.002163523,0.122813578,0.001268116,0.018147049,0.003065521,0.003192457,0.004062496,0.000281103,0.003266919
0.072442642,0.003310342,0.002848232,-0.004135679,-0.000370492,-0.001818745,-0.00140101,-0.00081478,-0.94555474,-0.014046643,-0.02982759,0.003412703,0.0021172,0.005694746,0.002878398,1.28E-06,1.050545669,-0.034578448,-0.008564873,-0.02605967,-0.022126567,-0.011624842,-0.011294208,-0.003120955,0.087297527,-0.005931172,0.002894536,-0.007374373,-0.005422633,-0.005538401,-0.005678021,-0.003385718
0.041247822,0.006287321,0.012391964,-0.003623546,-0.001478497,-0.000557929,0.00056159,0.000535276,-0.832814373,0.000376167,-0.064091922,-0.005434002,-0.003735979,0.001210943,0.003376863,0.003619281,1.139543584,-0.013860701,0.030806715,-0.014443834,-0.014106189,-0.012634391,-0.011807006,-0.007757567,0.071576787,-0.003279916,0.009193673,-0.002439421,-0.000111696,-0.001646143,-0.001448894,-0.002008346
0.050415784,-0.002330473,0.008557427,-1.00E-05,0.00094185,-0.003347837,-0.003027068,-0.0010838,-0.908592389,-0.010563582,-0.038979795,-0.001173571,0.000301105,0.004290675,0.002591462,0.000222646,1.117455366,-0.020077477,0.020645563,-0.018609732,-0.009669107,-0.012322509,-0.007083104,-0.008136867,0.079246226,-0.000556272,0.00799237,-0.001777672,-0.000660413,-0.000833329,-0.000241089,0.000263738
0.074572879,-0.007944947,0.0111743,0.002012124,-0.000315383,-0.003618019,-0.00229498,-0.000698838,-0.927190548,-0.014642392,-0.049413096,-0.000563688,0.002106238,0.007250396,0.003057465,-0.000851715,1.111305803,-0.028481969,0.003818013,-0.02402197,-0.020778299,-0.011073706,-0.010256905,-0.003009751,0.110306484,0.000947638,0.008078577,-0.003282415,-0.00469154,-0.003742932,-0.004363309,-0.001137327
0.000813773,0.000131541,0.001435404,-0.000357447,0.001031749,-0.001087303,0.002704998,0.000465106,-0.909726643,-0.013906006,-0.043896852,-0.002915321,0.001841303,0.006600146,0.003441065,-0.001469285,1.104713569,-0.022195532,0.016048387,-0.020963004,-0.012173796,-0.012063823,-0.00637481,-0.006496143,0.013700811,-0.000226379,0.00317615,-0.000621021,-1.74E-05,-0.000308616,-0.002761751,-0.000314357
0.026892306,0.002378975,0.002414587,-0.000877284,0.000996617,0.000179141,-0.001069831,0.000986388,-0.903675391,-0.018539779,-0.049160813,0.000381742,0.000496832,0.006257713,0.001530096,0.00056694,1.126062745,-0.029707891,0.017231331,-0.025785921,-0.014994732,-0.014630674,-0.009854656,-0.006719892,0.016303902,-0.001455826,-0.001903044,-0.001672667,-0.003158873,-0.001069668,-0.001762703,-0.000908251
0.004370721,-0.002560752,-0.006202383,0.001197201,0.004060838,0.002683268,-0.001053553,-0.00185485,-0.93172054,-0.019558552,-0.026646821,-0.001138929,-0.000205945,0.005143703,0.001193398,0.002386298,1.069484598,-0.020666941,0.015592609,-0.019792293,-0.005222588,-0.010107657,-0.002741085,-0.002782381,-0.015135267,0.001610216,-0.002028262,0.000239444,-0.002156695,-0.002402953,-0.002897838,-0.001885798
0.056345641,0.015535416,0.009452303,-0.005624172,0.000688112,-0.002746656,0.000755848,0.001382924,-0.865146196,-0.017572174,-0.051268575,-0.001489293,0.002430097,0.003321268,0.00228069,0.000424392,1.10458304,-0.01968113,0.025398101,-0.016674419,-0.007658849,-0.010400702,-0.004185808,-0.005999945,0.072130472,-0.007921221,0.007101316,-0.006951562,-0.001851156,-0.002635273,-0.002474179,-0.00150327
0.018599281,-0.004773663,0.000327552,-0.00218751,-0.000129823,0.002029053,0.00212205,0.002492347,-0.899254056,-0.006115317,-0.038618469,-0.002501722,-0.001391714,0.004567623,0.002105407,-0.0014076,1.093483105,-0.01131307,0.02302539,-0.011250789,-0.007022846,-0.006178005,-0.004787153,-0.003470336,0.005800425,0.004252074,-0.001762765,0.005124841,-0.001362909,0.002538297,-0.002676493,-0.0010515
0.031871383,-0.000184001,0.009748805,-0.00314139,0.002484161,-0.000706775,-0.000487935,-0.001024857,-0.881464455,-0.024983173,-0.042884652,0.003490229,0.001235331,0.004782263,0.000804369,0.001036062,1.078808625,-0.027098028,0.017583423,-0.022038469,-0.010478235,-0.010756266,-0.006046966,-0.004295679,0.062346711,-0.00170093,0.005741139,-0.00207695,-0.004203898,-0.001739924,-0.004890739,-0.001107822
-0.002259565,0.007209975,-0.000586317,-0.003050566,-0.000684912,-0.001842045,-0.000152891,0.000372736,-0.927182988,-0.015013786,-0.043421518,-0.000708806,0.004531332,0.007547055,0.002232188,0.001279724,1.124055967,-0.024520756,0.016650455,-0.020980659,-0.009472376,-0.010520897,-0.004475259,-0.004096559,-0.005808785,-0.004430448,-0.000810484,-0.002467886,0.000346136,0.000810113,0.000493554,0.000821823
0.03297824,0.00331716,-0.001907158,0.000170409,-0.001392001,-0.000470113,-0.000104565,-0.001380148,-0.919743616,-0.015438755,-0.039290504,-0.004217761,0.002342738,0.005999383,0.000705685,0.001524609,1.09853907,-0.02187424,0.015356873,-0.022004534,-0.010087199,-0.013308898,-0.006118997,-0.005408348,0.023380552,-0.002605067,0.001002965,-0.003594318,0.00106169,-0.003183022,0.00089579,-0.001646248
0.036214541,0.005342301,0.005256125,-0.004940948,0.002207975,-0.001642872,-0.001271061,-0.0006635,-0.92675112,-0.021443649,-0.043225164,0.003257993,0.002763477,0.007618134,0.001304131,0.001010742,1.135277686,-0.032973768,0.013643255,-0.027576001,-0.015482075,-0.014652056,-0.010535837,-0.006824857,0.075338582,-0.005196329,0.012039996,-0.004903628,0.0007972,-0.002722458,-0.00131149,-0.002040574
0.005187142,0.007936052,-0.004672819,-0.002346309,-0.00060282,0.00207234,0.000576387,-0.00084995,-0.876355451,-0.014210336,-0.048476774,-0.003109302,-0.007575775,0.006787336,0.002248333,0.001375007,1.158573999,-0.018581851,0.03716475,-0.018708948,-0.006882985,-0.01140326,-0.008316092,-0.00558138,-0.027188896,-0.003697499,-0.006533741,-0.001428245,-0.001072287,-0.000139853,0.000266154,0.000503788
0.015459923,0.007333881,-0.016325452,0.00407262,3.10E-05,-0.000732521,0.001659597,0.001862304,-0.868788275,-0.032581377,-0.046044348,0.001548969,-0.001472808,0.007485486,0.001194483,0.003325534,1.182128389,-0.036194531,0.036974224,-0.033568803,-0.006677915,-0.021018881,-0.007569339,-0.012161215,-0.047695369,-0.001143199,-0.008875439,-0.003244142,0.000162273,-0.001726895,-0.000714657,-0.001229467
0.075294722,-0.003833736,0.018304689,0.003860379,0.010563267,-0.00199538,0.003953925,-0.004233995,-0.678264454,-0.011821439,-0.054869258,-0.008894823,-0.011191568,0.002680637,-0.002366523,0.001482636,1.114680913,-0.005724189,0.065293453,-0.008988425,0.007772434,-0.006602409,-0.000725645,-0.00315618,0.148124997,0.000465213,0.031008226,-0.002268985,0.0091972,-0.003540243,0.00118463,-0.00146539
0.024675948,0.014241398,0.007262933,0.002517396,-0.000557727,-0.000233082,0.002385019,-0.000191515,-0.676281368,-0.003277363,-0.060591171,-0.008638832,-0.011752876,4.47E-05,-0.000981911,0.002501822,1.110167318,-0.00323367,0.067801439,-0.005394805,0.009318515,-0.005330463,0.000964234,-0.002640764,0.051824637,-0.005138508,0.011427822,-0.006414468,0.004715999,-0.005483991,0.001783633,-0.004538046
0.065064217,-0.012676148,0.007888807,0.002423634,0.003895521,-0.002156299,0.001256819,-0.000611835,-0.814040276,-0.01336789,-0.054666846,-0.00538723,-0.005179636,0.002835749,0.001250991,0.003822918,1.110621874,-0.012866537,0.038876982,-0.014974714,-0.004948117,-0.010399655,-0.00534392,-0.004470833,0.09927105,0.004360048,0.015383543,0.00181791,0.002423499,-0.000633871,-0.001721069,-0.000503759
0.004241123,-0.007023885,0.000494298,0.004457935,0.003363267,-0.000434294,0.000352783,-0.001055356,-0.774741002,-0.006770949,-0.05593849,-0.011366667,-0.004567373,0.003674964,0.000146089,0.003962334,1.09103812,-0.010052157,0.044136273,-0.014549609,-0.001489252,-0.012297263,-0.004216266,-0.006250432,0.020182255,0.001849208,0.004896737,-0.000197286,0.000699042,-0.001707185,-0.001031969,-0.00109249
-0.000246609,0.001584713,0.003095293,0.004558393,0.000261117,4.33E-05,0.001495467,-0.001545465,-0.786082806,-0.002646119,-0.065279028,-0.009184177,-0.005066423,0.001360369,0.002258993,0.003735242,1.115650839,-0.01150068,0.040354131,-0.013939041,-0.007076642,-0.012064064,-0.007053438,-0.006739631,-0.024128444,-0.001245364,-0.009216427,-0.003002463,-0.0062446,-0.002726391,-0.004714239,-0.000798417
0.017589983,-0.015064348,0.006074819,0.003933322,0.002181304,0.001951389,-0.00092249,0.000412043,-0.806188031,-0.001395977,-0.059796451,-0.009699884,-0.001243352,0.004257043,0.001730502,0.003095235,1.106132195,-0.01245112,0.034893202,-0.015872817,-0.00760081,-0.013039143,-0.006542332,-0.006783683,0.030376015,0.005607866,0.001428721,0.003201567,-0.003726601,-0.001316273,-0.003572359,-0.002592189
0.064789945,0.01993379,0.006475446,-0.003722835,0.004331418,-0.000348847,-0.001361422,-0.002073348,-0.824332301,-0.009783977,-0.062742864,-0.002804958,-0.00637548,0.002873072,0.00260319,0.001803605,1.151446804,-0.011011007,0.042525352,-0.009514219,-0.005527872,-0.005391481,-0.005409127,-0.001121662,0.071689228,-0.009625722,0.008667601,-0.009086265,-0.00115492,-0.005649856,-0.002723739,-0.002864442
0.00766211,0.001284935,0.003382993,0.004474631,8.16E-05,-0.000273159,-0.001267889,-0.000900087,-0.76623728,-0.007607169,-0.071023626,-0.007290516,-0.008265246,0.003608773,0.001214648,0.003677273,1.134213327,-0.013464819,0.046351043,-0.014655064,-0.006568991,-0.011165537,-0.008648001,-0.005681022,0.011365123,-0.000922671,0.000600081,-0.002918071,-0.001254957,-0.003679827,-0.000987446,-0.002681284
0.046924964,0.006370084,0.011203697,0.004037704,-0.002123267,-0.000244113,-0.001624354,-3.52E-05,-0.780311118,-0.001578754,-0.05962484,-0.011075553,0.001327205,0.001376253,8.90E-05,0.004859565,1.081214365,0.000436815,0.037303085,-0.004891507,-0.002731612,-0.004743659,-0.002278172,-8.46E-05,0.069225701,-0.002033011,0.007302228,-0.003417066,-0.001061407,-0.003255864,-0.001287347,-0.001617618
0.033527283,0.012159817,0.009642646,-0.00245992,0.00159348,-0.000818395,0.001526898,-0.001420463,-0.742059971,-0.01233664,-0.050696932,-0.003125462,-0.00965682,0.000928502,-0.001900706,0.001797856,1.10099734,-0.00749187,0.058600681,-0.008097982,0.007157403,-0.005759941,-4.66E-05,-0.0029177,0.049944306,-0.005683663,0.007131546,-0.004850443,0.000891415,-0.002614868,-0.000657564,-0.001300692
