A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8
0.026236644,0.007522858,0.006421549,-0.003279182,-0.002847973,0.003812532,0.000324562,-0.002377346,-0.778190876,-0.011688715,-0.069732122,-0.007249141,-0.001167912,0.003842275,-0.001992526,0.004742793,1.138478926,-0.012623568,0.049093868,-0.014370352,-0.001565384,-0.01063074,-0.003766601,-0.004459785,0.008865341,-0.000319376,-0.003966722,-0.001710526,-0.003378501,-0.001804344,-0.001699733,-0.001684451
0.043201466,0.005786469,0.007743811,-0.002800465,0.003500851,0.000534898,-0.000278202,-0.001100297,-0.710442837,-0.003919435,-0.078352145,-0.006902155,-0.011335997,0.000746287,-0.003082866,0.003500549,1.151366976,-0.006294094,0.06220654,-0.007625927,0.000976447,-0.006842997,-0.005828092,-0.003554282,0.044813217,-0.001520931,0.006459145,-0.001206771,-0.000297516,-0.000893058,-0.001582927,-0.000720878
0.022527578,0.003716599,0.006898077,-0.000125436,0.001285295,-0.0018461,-0.002027721,-0.000544467,-0.784790295,-0.005940957,-0.065612,-0.011018614,-0.009217109,0.006428019,0.002415841,0.003554666,1.135600338,-0.013969573,0.044635009,-0.016673522,-0.007150852,-0.012549928,-0.008735815,-0.005840817,0.0296525,-0.001778511,0.002877715,-0.001960093,-0.001642353,-0.001195701,-0.001409098,-0.000318159
0.014309884,0.013572916,0.001127979,0.000237436,-0.005153409,0.001453732,0.002095555,-0.001715375,-0.845626135,-0.007834038,-0.061282474,-0.006091671,0.001652606,0.004345855,-0.00135175,0.000590965,1.128632423,-0.010342381,0.033162518,-0.012036662,-0.007929242,-0.008278416,-0.006656676,-0.003939676,0.013714834,-0.004978829,0.002561986,-0.006395744,0.004144752,-0.004715946,0.004355326,-0.002552501
0.06093166,-0.010111287,0.01312809,0.000107781,0.002918889,-0.001622692,-0.001901335,-0.002043494,-0.76015439,-0.005044631,-0.062290126,-0.003268127,-0.009499844,0.002082808,-0.001486913,0.003880304,1.153736952,-0.016133453,0.050034544,-0.016797282,-0.005379979,-0.014034999,-0.010629893,-0.009313539,0.090541965,0.003518359,0.014107577,0.002175902,0.00155413,9.08E-05,-0.000817857,-9.67E-05
0.010446688,-0.002853177,0.00096721,-0.002130238,0.002890919,0.0019874,-0.001375952,0.001258444,-0.741376779,-0.001697162,-0.053246127,-0.009817485,-0.018889091,0.000418562,-0.003145755,0.001097661,1.151536327,-0.002282282,0.067852802,-0.006155531,0.007607602,-0.006723223,-0.00298054,-0.004394343,0.000934529,0.000819454,-0.001754592,0.002007015,-0.002460411,0.001088995,-0.002130664,-0.000312433
0.036098352,-0.002534116,0.001431278,0.004158601,0.002746194,-0.002916773,-0.000812513,0.000143613,-0.712011183,0.009705385,-0.068388036,-0.010173492,-0.014413301,0.001110074,0.002014232,0.002379271,1.147874077,0.002929526,0.068828626,-0.000545849,0.007278511,-0.002326544,0.000353147,-0.00044506,0.020785572,0.000348887,0.002210887,-0.000642303,-0.000628989,-0.000679153,-0.001031631,0.000360196
0.011542227,0.007383031,-0.003283362,-0.003694566,-0.001667064,0.001666818,-0.000556925,0.000656262,-0.717964124,0.007181398,-0.074152678,-0.009620336,-0.018240106,0.001009662,-6.67E-05,0.002812399,1.145768789,-0.001498817,0.060188157,-0.003809515,-0.002119958,-0.004849883,-0.009119187,-0.002630892,-0.021964919,-0.00288748,-0.00643348,-0.0008316,-0.001438922,-2.86E-05,0.000326899,-0.000383869
0.032630798,0.000442222,0.00755223,-6.28E-05,0.001967471,-0.000708973,0.001611376,-0.001663612,-0.703989935,-0.014095057,-0.063622967,-0.000521121,-0.018986819,0.000769526,-0.004607386,0.002374034,1.143680964,-0.010566965,0.064753006,-0.010204802,0.002003376,-0.007533554,-0.008166564,-0.004829563,0.055595756,-0.000221327,0.01058111,-0.000957763,0.002707803,-0.001071424,-0.000324654,-0.000479963
0.039241788,-0.006843393,0.001989664,0.008379131,7.63E-05,-0.001384515,-0.003282457,-0.000606473,-0.851290064,0.013586822,-0.053978765,-0.012746053,-0.007264494,0.001806986,0.001120856,0.001725187,1.117109125,0.004609291,0.033890116,-0.001824073,-0.008938064,-0.00476185,-0.009298384,-0.002033075,0.019593376,0.002502998,-0.001503699,-0.000822842,-0.001771841,-0.003490622,0.000323597,-0.002226035
0.036033351,0.011306315,0.008198012,-0.005635033,0.003171742,-0.003018182,0.000691503,-4.36E-05,-0.764632423,0.004305355,-0.073001122,-0.00803496,-0.013979848,0.003061602,-0.002340999,0.001425619,1.155010005,-0.001066309,0.049875022,-0.003933084,-0.007740991,-0.004061876,-0.012499638,-0.002134689,0.054512378,-0.004080547,0.00845158,-0.001672348,-0.000523671,0.001196384,-0.003488536,0.001503372
0.032455996,-0.010959364,0.008198436,0.00283784,-0.000741842,0.001553186,-0.002373974,0.001100341,-0.781422986,-0.01336761,-0.080961708,-0.005187195,-0.010227031,0.006175015,0.002292798,0.003309625,1.181733656,-0.014064192,0.050438979,-0.013665608,-0.006747804,-0.008533336,-0.00883492,-0.003032639,0.008971992,0.00392501,-0.004896795,0.002145252,-0.004811876,-0.000359941,-0.002136047,-0.001186495
0.026050239,0.005334048,0.003216149,-0.002921793,0.000773133,-0.000314044,0.00032292,0.000953046,-0.728409883,-0.014704909,-0.066951761,-0.007368951,-0.01864954,0.003374401,-0.000498126,0.004868944,1.161142211,-0.012056095,0.063883363,-0.013801039,0.001507116,-0.010277205,-0.006703451,-0.005104667,0.026699712,-0.002307117,0.00438889,-0.001675183,0.001150931,-0.000638286,-5.22E-05,-0.001066557
0.041940042,0.003304854,-0.004193507,0.003470322,0.007097661,-0.005720036,0.001662301,0.0018127,-0.820512318,0.000825471,-0.063053156,-0.005600604,-0.000873586,0.002892385,0.002866813,0.001155038,1.097491006,-0.000677785,0.033357925,-0.004110941,-0.007423951,-0.002566447,-0.00457367,-0.000458896,0.046791965,-0.003052114,0.009874221,-0.003476051,0.000947034,-0.000806035,-0.003287761,0.000193989
0.028852643,0.001656932,0.002075838,0.003604439,-0.000135753,-0.001057949,0.000371473,-0.000482421,-0.82691109,0.004512322,-0.048547155,-0.004291767,-0.004775889,0.004991131,0.001284617,-0.00025767,1.076232223,1.90E-05,0.031502447,-0.002226219,-0.007923979,-0.000772827,-0.008111746,0.000862224,-0.004716171,-0.001215141,-0.007490461,-0.003021005,-0.00470152,-0.002835806,-0.003044176,-1.12E-03
0.016919075,0.000610511,0.002030797,-0.00049169,-0.00304383,-0.001012866,0.002292141,0.001007032,-0.942935921,-0.003111678,-0.022371129,0.000235711,-0.005833858,0.00264952,5.39E-03,-0.000308764,1.056628639,-0.005941628,0.013080373,-0.005288777,-0.009444662,-0.00181037,-0.006074327,-0.000406957,0.033642646,0.000371485,0.005204986,0.000252477,0.004045879,0.000786217,1.95E-03,-3.47E-05
0.016808309,-0.000287551,-0.005895473,0.000299966,0.004475681,-0.000700281,0.000672102,-0.000898626,-0.837027634,-0.008082609,-0.056164214,0.000705482,-0.004236537,0.001059735,0.005036377,0.001913159,1.093810199,-0.015162198,0.025311584,-0.013347403,-0.014519977,-0.009328996,-0.010193165,-0.005487736,0.008553017,-0.000268561,0.001666058,-0.001197537,-0.001007541,-0.001161301,-0.003846676,-0.000510783
0.027842156,0.010456065,0.001283379,-0.005114762,0.000106854,0.002568811,0.000904794,-0.001792593,-0.866180076,-0.001888708,-0.047260427,-0.003167389,-0.007171854,0.000456066,0.005226847,0.001564253,1.083365229,-0.005117033,0.024918303,-0.005887986,-0.012161418,-0.00482134,-0.00880377,-0.002082989,0.033367916,-7.28E-03,0.003901513,-0.003837786,0.00040684,-0.002602485,-0.00113939,-0.002193513
0.060611781,-0.016968184,0.0121459,0.00194821,-0.000974382,0.000412779,-0.002408457,0.001086357,-0.793144261,-0.014083115,-0.066145987,-0.003885798,-0.006716654,0.002710381,0.004762034,0.004939682,1.09525655,-0.014029913,0.033191904,-0.014663054,-0.010838814,-0.009518139,-0.007381807,-0.002818438,0.028863969,0.007704285,-0.006629633,0.00616184,-0.008027868,0.002687966,-0.004453656,8.55E-04
-0.008587825,0.001472957,-0.003161269,0.000685351,0.00093876,-0.000593552,0.000927552,0.000738528,-0.792794619,0.003101218,-0.062875561,-0.004889303,-0.007866334,0.001337387,-0.001757158,0.000762292,1.119082415,-0.000108406,0.043923514,-0.002043684,-0.005515444,-0.002262733,-0.008889471,-0.00086962,-0.003683755,-0.001339191,1.67E-03,-0.00146152,0.001523329,-0.000871375,0.000365605,-0.000643338
0.053856389,0.002444687,0.007413657,-0.000645706,0.004028517,-0.000378816,-0.003007956,-0.001699856,-0.845613862,0.018545575,-0.054526785,-0.016097624,-0.003777847,0.003128906,0.004993258,0.003076045,1.070394583,0.001615034,0.017665972,-0.005419986,-0.017612356,-0.008220202,-0.010510719,-0.003000691,0.053824866,-0.002211518,0.001611386,0.000679427,-0.005610602,0.000715141,-0.004646042,0.002064874
0.096241405,0.000746146,0.020306602,0.004222634,0.009570527,-0.005427458,-0.000849044,-0.001464731,-0.766609323,0.006312003,-0.066327438,-0.011554151,-0.002728273,0.002085007,0.003420948,0.002212702,1.081893014,0.000424254,0.030613296,-0.003929385,-0.011254189,-0.004134355,-0.005862333,-0.001974815,0.168326722,-0.002115864,0.024502413,-0.002613559,-0.003297405,-0.001670347,-0.008457225,0.000862923
0.038390738,-0.003391148,0.010407652,0.001004453,-3.31E-05,-0.000478851,-0.001397989,-0.000623597,-0.834172575,-0.005267328,-0.048188548,-0.005447,0.003260546,0.007322631,-0.003081265,0.001272745,1.074505868,-0.004606754,0.032902314,-0.007149876,0.000244438,-0.002063985,-0.000683747,0.002167318,0.038550049,0.001127489,-0.001974177,0.000162008,-0.005441695,-0.00047075,-0.002536232,0.000489637
0.023606853,-0.00461303,0.004862214,0.002346546,0.002590322,0.003207503,0.000921698,-0.004355773,-0.802022813,-0.009646188,-0.068441462,-0.005582614,0.004384268,0.004713519,0.00237565,4.73E-05,1.108982427,-0.010665915,0.037659693,-0.010718549,-0.003398347,-0.006983866,-0.000931066,-0.003384082,0.035957041,0.000341784,0.003588655,-0.001955445,-0.002262461,-0.00400519,-0.002999461,-0.002422628
0.044682009,-0.016941082,0.001967458,0.004174904,0.00461295,0.005040861,-0.004523696,-0.000580436,-0.886402672,-0.004462975,-0.042035601,0.002284292,0.004116774,-0.001784151,-0.001918509,0.002786929,1.076373257,-0.003370102,0.022109902,-0.002604808,-0.004500218,-0.002614196,-0.002383571,-0.000996121,0.015765951,0.012225961,-0.005743994,0.008439835,-0.007604244,0.000433906,-0.003919555,-0.002224316
0.137367901,-0.006069053,2.59E-02,0.007575697,-0.001845883,-0.004312481,-0.002376193,-0.002348734,-0.798134163,-0.015607786,-0.055552105,0.00482095,-0.002388365,0.002918694,0.000868951,0.000804285,1.056550945,-0.011049349,0.026419949,-0.006914512,-0.007172415,0.001390432,-0.004187809,0.003478875,0.159295165,0.000648746,0.009588694,-0.005611463,-0.006567783,-0.004181507,-0.004384666,0.001392938
0.00324454,-0.007554446,-0.003084042,-0.000124981,0.00472224,0.002344086,-0.003681877,-0.001256826,-0.823019002,-0.017485811,-0.056508237,0.004508819,-0.000753489,0.005685195,0.005048173,0.001735985,1.07199647,-0.013845689,0.029497346,-0.008515401,-0.006679931,0.000382066,-0.001929436,0.004382613,-0.000293396,0.003477329,0.000483661,0.003346559,-0.001075882,0.001346404,-0.000188755,0.00063255
0.049647066,-0.013752816,1.12E-02,-0.000458301,-0.007495563,0.003672752,-0.000869887,0.002659788,-0.83038994,-0.018687972,-0.064592806,0.010053511,-0.001756961,0.001482845,0.004074553,0.001703937,1.082243739,-0.010270686,0.022762407,-0.004770018,-0.013875524,0.001148937,-0.007599895,0.003123028,0.012335272,0.003820752,-0.009076457,0.003298116,-0.005035575,-0.000268394,-0.000168804,-0.002590946
0.059733382,0.015973875,0.007427207,0.001905326,-0.002657032,-0.005309282,-0.003415523,0.000307317,-0.908232841,0.010039713,-0.043487953,-0.01412741,2.08E-05,0.001187922,0.004338017,0.004437389,1.080973658,-0.001579795,0.012716708,-0.007761808,-0.01306142,-0.010199469,-0.006660026,-0.004620193,0.053723644,-0.009291437,0.001184924,-0.010470134,-0.001831213,-0.00586287,0.001052573,-0.00229451
0.029461136,-0.003401028,0.000405493,0.002265413,-9.99E-05,-0.000529472,-0.002067449,-0.000219971,-0.949485963,-0.010566528,-0.037883846,-0.000316897,0.003080738,0.005485632,0.003402417,-5.11E-05,1.081769785,-0.016568542,0.005149756,-0.014272959,-0.014192437,-0.006184277,-0.006418229,-0.001581074,0.023947901,0.001798296,-7.45E-05,-0.000444465,-1.24E-03,-0.001592789,0.00023517,-0.0009902
0.038243498,-0.003315115,-0.000758273,0.006328186,0.001970903,-0.002574243,0.000157001,0.000312132,-0.833601145,0.015614595,-0.0585199,-0.006553681,0.003314193,-1.29E-05,-0.00026727,-0.000934145,1.094162632,0.009295898,0.031441581,0.003996468,-0.005685487,0.000115919,-0.003684533,-0.001687587,0.033849008,-0.000167948,0.004834434,-0.001592244,0.000666343,-0.002013696,-0.000101255,-0.000560452
0.025983504,-0.010972134,-0.001395945,0.003748196,0.005072478,-0.001104849,-0.002504125,0.000311638,-0.841485705,-0.00624079,-0.055146839,-0.002320983,-0.005104047,0.002130001,0.004699799,0.000794705,1.098372655,-0.010008431,0.029094014,-0.01033485,-0.011775154,-0.00750696,-0.008637227,-0.004363626,0.002597319,0.005142004,-0.003993837,0.003170519,-0.005270786,0.001115297,-0.004739106,0.000722862
0.092920141,-0.004395404,0.01223835,0.00087949,0.002920417,4.65E-05,7.09E-05,-1.30E-05,-0.853402066,0.008923544,-0.046546269,-0.008324734,-0.004627699,0.001700598,0.003208578,0.000641262,1.070349667,0.001255388,0.021713776,-0.003737115,-0.011976013,-0.005611693,-0.007615508,-0.003316797,0.103973561,0.001808561,0.005047752,0.001957331,-0.007266948,-0.000288664,-0.008701625,-0.001163644
0.064553784,0.004724898,0.011682537,0.000125298,-0.003871982,-0.005093381,-0.00095838,0.000109931,-0.851795596,0.005113269,-0.046299202,-0.003261572,0.00115801,0.001561215,-0.00181481,-0.001560556,1.06496311,0.001767038,0.023865931,0.001180725,-0.006421889,0.000974297,-0.005778601,-0.000178152,0.085689917,-0.003313731,0.006670025,-0.002659333,-6.74E-05,0.001884229,0.001556492,0.004165705
0.018375412,0.009861673,-0.005914028,-0.00353545,0.002412508,-0.001471302,0.002230323,-0.000281664,-0.88019279,-0.016079755,-0.0454377,0.009880864,-0.002703217,0.000742499,0.002231657,0.000297586,1.098322242,-0.021623876,0.020661049,-0.014379993,-0.014104185,-0.00776709,-0.011571393,-0.005988909,-0.000738447,-4.41E-03,-0.000755582,-0.00288392,-0.000126605,0.000541313,-0.002264678,0.001193789
-0.002113418,0.009272821,-0.011083075,-0.004915649,0.005366565,0.002142214,0.000635361,-9.47E-05,-0.886632737,0.02668694,-0.048260986,-0.018050198,-0.001317326,0.000113946,0.005619564,0.002049722,1.082498556,1.24E-02,0.016651729,0.000875892,-0.014928237,-0.008226975,-0.007697071,-0.006028543,0.001021565,-0.00965355,0.007047579,-0.005559262,0.005058345,-0.003919757,0.000108962,-0.002851536
0.081076943,0.001860314,0.020246574,-0.00242737,-0.005362162,0.001610327,-0.002973381,-0.000873276,-0.854086774,0.021773802,-0.055952561,-0.017145111,0.003710973,0.000559947,0.003428002,0.00229053,1.064747717,0.009457802,0.01349543,-0.002325159,-0.014261323,-0.009694464,-0.006272302,-0.006857714,0.110047913,0.002511178,0.005260387,0.004058977,-0.004634884,0.000569501,-0.000680338,-0.001908219
0.055412629,0.014846015,0.007777152,-0.009089386,-0.001817068,9.39E-05,0.001594231,0.001364284,-0.872680204,0.000286269,-0.051281647,-0.00565043,0.005997483,0.003082315,-0.000257495,0.003206223,1.091172911,-0.014479015,0.01650282,-0.015178233,-0.012921462,-0.01292198,-0.008964249,-0.007516882,0.047480726,-0.006897395,-2.78E-05,-0.002698233,-0.003614701,0.000699444,-0.003100301,-0.000257185
0.041122959,-0.005855082,0.012107957,0.000111236,0.000876882,0.00091628,-0.004455433,0.000860041,-0.810417712,-0.009071483,-0.065033976,-0.003665041,-0.005153145,0.004578303,0.001488491,0.001191528,1.119982712,-0.015460341,0.033006949,-0.015774062,-0.012431344,-0.010791011,-0.010933999,-0.005643381,0.051899874,0.001693503,0.003885946,0.000947037,-0.002920114,-0.001090682,-0.000964737,-0.002185821
0.046348423,0.006176253,0.00209158,-0.003061026,0.007494041,-0.00097348,-0.006515725,-0.002914758,-0.91619036,-0.025002304,-0.043786944,0.009330174,0.002182058,0.000905052,0.001114929,0.003747804,1.084524832,-0.026966846,0.012128216,-0.016220751,-0.013134732,-0.006075322,-0.006631477,-0.000813297,0.060339642,-0.00201414,0.006058726,-0.004623546,-0.004289271,-0.000782644,-0.002124953,0.001844775
0.07902826,0.00435502,0.01834101,-0.001220058,-0.000354614,-0.004125302,-0.002742876,0.000612855,-0.87606109,-0.012591701,-0.062121519,0.000129898,0.011046087,0.006683413,0.004701572,-0.00200145,1.056171897,-0.018131976,-0.000519627,-0.011246608,-0.017575474,-0.001452913,-0.002097808,0.001669851,0.135848174,-0.005702504,0.008068194,-0.007424372,-0.010019583,-0.003469725,-0.00634277,4.50E-05
0.068299332,-0.022935418,0.012109556,0.008965788,0.00074564,-0.002790492,-0.001891484,0.000275982,-0.82852649,-0.007199488,-0.059064134,-0.002685885,-0.000512494,0.004114702,0.003013052,0.001484733,1.067093876,-0.007978538,0.022092348,-0.009794925,-0.012510202,-0.00492919,-0.007432498,-0.000759659,0.067164108,0.009711074,0.000648146,0.00469143,-0.006608757,0.000630516,-0.004714981,0.000697315
0.030693296,-0.000918498,0.001607089,0.001878075,0.002904579,-0.001402136,-0.002557531,0.000560784,-0.827632248,0.016298587,-0.056291244,-0.011615061,0.000910301,0.002740057,-0.000104525,-0.000477834,1.070349598,0.007639019,0.027042956,0.000570689,-0.009692758,-0.002785528,-0.00718842,-0.002137571,0.012413568,-0.00097978,-0.002818387,-0.000389186,-0.004634345,-0.000742533,-0.002865447,-0.000561755
0.015232926,-0.008738701,0.004152968,-0.000567917,0.001314588,0.004893233,-0.003725317,0.000561723,-0.848153193,-0.002930037,-0.042463363,-0.004325919,-0.008996432,0.007505218,0.000773217,-0.001912215,1.058413116,-0.003968473,0.023704872,-0.007516332,-0.012230451,-0.002705125,-0.012452365,0.000389973,0.016394167,0.002441534,8.70E-05,0.002445695,-0.003163454,-0.001948163,-0.001394746,-0.004141626
0.086446999,-0.01085573,0.006001883,0.00183747,-0.002702075,-0.000478256,-0.001364152,0.000700541,-0.958206526,-0.00259756,-0.03643699,0.007157855,0.009512294,0.003765034,0.003148281,-1.10E-03,1.043588586,-0.02325845,-0.020583093,-0.014809793,-0.026079674,-0.00481784,-0.010107056,-0.001726411,0.08199591,0.002492151,-0.00702107,-0.002473846,-0.013297007,-0.005766495,-0.010241097,-0.005800013
